status,life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,gdp,population,thinness_10-19_years,thinness_5-9_years,income_composition_of_resources,schooling
0,65.6,22.0,7,2.75,579.4128244,98.0,0,45.9,8,98.0,1.96,97.0,0.1,6675.262954,5267839.0,3.2,3.3,0.672,10.7
0,53.2,367.0,498,8.3,194.2032879,46.0,52852,24.1,773,46.0,3.7,46.0,3.9,2996.96432,17182933.0,1.4,1.2,0.514,9.8
0,48.5,559.0,37,1.18,4.269511381,87.0,143,16.6,59,88.0,9.31,87.0,19.3,32.2227274,1384969.0,7.1,7.0,0.387,9.7
0,72.7,166.0,0,2.49,6.6489825,99.0,12,29.7,0,99.0,4.6,99.0,0.1,83.635,1244121.0,7.4,7.3,0.728,13.6
0,78.9,93.0,1,4.2,150.8891479,89.0,0,52.4,1,89.0,8.37,89.0,0.1,612.623418,4369469.0,1.9,1.9,0.734,12.8
0,74.0,113.0,4,0.41,63.8784522,98.0,20,64.8,4,98.0,7.45,98.0,0.1,466.94775,88936.0,3.9,3.9,0.737,13.1
0,62.5,29.0,8,0.01,62.48419552,8.0,35,28.8,12,8.0,3.36,8.0,1.2,1364.283745,383239.0,8.3,8.1,0.491,7.8
0,55.0,282.0,56,0.55,81.8405007,74.0,2,19.0,96,76.0,6.97,74.0,1.7,595.6368319,1367566.0,9.4,9.3,0.363,6.4
0,72.3,178.0,7,6.2,352.9551269,84.0,0,49.3,8,88.0,4.34,89.0,1.8,3836.468771,9371338.0,3.5,3.4,0.677,12.6
0,72.9,172.0,0,0.01,1521.672751,99.0,0,35.5,0,98.0,3.58,98.0,0.1,15687.34795,89949.0,5.7,6.1,0.762,13.5
0,64.8,28.0,1500,1.37,34.85942671,6.0,64185,13.9,2000,66.0,4.25,65.0,0.3,792.259698,1161977719.0,27.1,28.0,0.536,9.7
0,74.6,139.0,7,3.76,197.9303077,93.0,1,49.3,9,94.0,5.66,96.0,0.1,4274.95265,14447562.0,1.3,1.2,0.698,13.0
0,62.2,241.0,2,0.12,59.6596497,83.0,3,22.1,2,85.0,6.1,83.0,0.2,829.7586885,76569.0,7.0,6.8,0.479,10.6
0,66.8,221.0,68,4.54,69.0204245,45.0,7360,18.3,89,76.0,3.0,79.0,0.1,957.287441,79665315.0,1.0,9.7,0.622,11.4
0,59.4,34.0,7,1.07,5.064688968,96.0,19,13.9,9,96.0,2.97,96.0,1.6,276.75896,39697.0,9.4,9.5,0.0,5.4
1,89.0,78.0,0,9.88,271.2545531,98.0,0,6.9,0,98.0,9.5,98.0,0.1,2277.53613,14162.0,0.7,0.5,0.837,16.8
0,63.3,248.0,6,2.85,2.19888585,99.0,0,4.7,8,99.0,3.51,99.0,0.1,174.51475,4754641.0,3.4,3.4,0.0,10.3
0,66.7,174.0,10,0.3,35.71613793,93.0,0,35.9,12,93.0,5.93,93.0,0.2,666.3458569,7472819.0,3.7,3.8,0.601,11.1
1,78.7,69.0,0,6.53,203.3157499,85.0,4,64.5,0,89.0,8.46,89.0,0.1,1519.5497,41268.0,0.7,0.7,0.797,14.2
0,56.6,429.0,26,6.09,92.60233636,97.0,0,3.3,39,95.0,6.69,95.0,8.8,955.648466,1471826.0,6.5,6.4,0.464,9.8
0,62.3,259.0,34,0.68,6.448762615,77.0,3,17.1,49,77.0,4.5,77.0,0.5,47.733254,19996469.0,7.8,7.7,0.491,9.4
0,73.0,222.0,0,14.44,8.49409518,96.0,1,59.3,1,99.0,5.55,98.0,0.1,63.38877,949583.0,2.0,2.2,0.78,15.5
0,67.5,19.0,154,0.06,102.633435,76.0,19456,2.5,188,77.0,3.1,73.0,0.2,1855.93915,232989141.0,1.8,1.7,0.638,11.0
0,65.5,26.0,0,0.53,30.46703899,95.0,0,75.7,0,95.0,1.42,99.0,0.1,1692.613277,14656.0,0.1,0.1,0.585,11.9
0,61.6,298.0,2,8.75,11.05422474,82.0,3,32.4,3,81.0,2.54,82.0,8.9,194.2746,1536411.0,6.8,6.6,0.651,12.4
0,65.0,254.0,1,0.73,145.5965445,95.0,11,16.7,1,95.0,5.28,95.0,0.3,1247.61392,656639.0,17.8,18.6,0.0,9.2
0,71.8,172.0,88,6.95,15.85781237,97.0,2,46.1,100,99.0,6.94,99.0,0.1,359.587582,182482149.0,3.3,3.3,0.699,14.8
0,75.8,19.0,0,0.01,707.144691,9.0,0,6.7,0,94.0,6.43,94.0,0.1,7186.429787,62127.0,1.8,1.9,0.799,15.1
0,63.0,262.0,2,0.25,77.0283958,69.0,85,19.6,2,69.0,4.57,69.0,0.1,648.38717,626425.0,7.4,7.3,0.451,9.9
0,75.9,17.0,0,0.01,726.0291764,87.0,0,61.3,0,91.0,6.42,91.0,0.1,7378.345289,62181.0,1.8,1.9,0.803,15.1
0,65.3,237.0,1,7.93,16.47949015,9.0,0,37.8,1,91.0,5.97,9.0,2.1,986.7958173,751857.0,5.8,5.6,0.611,11.1
0,65.7,23.0,12,0.01,7.549797238,98.0,10,2.8,16,98.0,7.53,98.0,0.4,76.5699517,11345357.0,5.8,5.8,0.488,10.8
0,73.8,132.0,3,0.47,438.4519214,97.0,334,33.4,4,97.0,3.47,97.0,0.1,8513.629541,2711169.0,8.5,8.3,0.747,12.5
0,81.7,61.0,1,2.63,409.4109292,97.0,23,63.0,1,95.0,7.36,95.0,0.1,3661.994,76236.0,1.2,1.1,0.878,15.7
0,73.4,158.0,61,7.21,526.3780636,96.0,0,5.3,68,99.0,8.24,99.0,0.1,8787.61375,19297929.0,3.0,3.0,0.704,13.3
0,76.4,94.0,0,4.54,630.3883564,89.0,45,53.1,0,9.0,9.58,89.0,0.1,4611.47298,372284.0,2.6,2.6,0.717,13.3
0,63.0,299.0,3,7.58,719.5535161,83.0,3138,31.8,4,83.0,7.89,83.0,6.2,5191.58381,217317.0,1.4,1.4,0.604,11.4
0,59.7,285.0,13,0.01,4.877350139,87.0,577,23.7,20,85.0,5.25,87.0,1.0,62.1318489,7228915.0,6.6,6.4,0.475,12.0
0,46.4,587.0,3,5.52,131.0421269,88.0,37,26.7,4,87.0,5.16,85.0,49.9,1324.996228,1893.0,8.6,8.8,0.502,9.2
1,73.8,163.0,0,10.21,1356.022164,9.0,3,59.8,0,91.0,5.91,91.0,0.1,13822.8559,234319.0,2.2,2.2,0.812,15.5
0,74.5,97.0,266,4.27,39.22509728,95.0,131441,26.5,308,99.0,4.59,97.0,0.1,3471.247547,1324655.0,4.5,4.0,0.672,11.9
0,61.3,251.0,2,0.17,56.98952474,83.0,1,21.1,2,84.0,3.82,83.0,0.1,778.5454199,673252.0,7.2,7.0,0.465,10.3
0,58.1,299.0,27,0.01,50.57976483,51.0,175,22.7,41,42.0,5.64,51.0,0.5,561.997387,118559.0,7.5,7.4,0.412,8.6
0,65.0,271.0,2,2.91,122.1206485,98.0,26,43.0,2,98.0,4.68,99.0,0.1,1334.651896,255812.0,2.2,2.4,0.649,12.7
0,54.8,48.0,64,1.19,49.90987221,76.0,145,21.3,90,73.0,5.58,76.0,6.9,566.513873,2567666.0,3.6,3.5,0.4,9.2
0,58.1,279.0,4,0.01,8.20063742,87.0,0,25.0,6,87.0,6.14,87.0,4.5,61.566347,1681495.0,7.5,7.3,0.415,9.1
0,74.2,148.0,0,0.01,115.2784282,97.0,0,32.8,0,98.0,4.81,97.0,0.1,1153.93822,126934.0,7.0,6.9,0.769,14.7
1,74.3,139.0,2,9.1,10.32588862,96.0,4189,57.7,2,89.0,5.53,89.0,0.1,92.277825,2147528.0,2.9,3.1,0.798,15.7
0,72.6,141.0,1,2.86,53.19373012,69.0,69,47.4,1,97.0,5.94,94.0,0.1,694.435119,35655.0,2.1,2.1,0.644,11.1
0,67.4,232.0,1,0.17,27.48907048,93.0,6,19.5,1,93.0,6.3,93.0,0.4,177.234497,714458.0,16.8,17.5,0.0,10.9
0,65.8,22.0,0,0.01,137.2591943,95.0,0,76.7,0,91.0,1.15,95.0,0.1,1724.361737,18535.0,0.1,0.1,0.589,11.9
0,74.1,147.0,0,0.01,917.467628,98.0,0,32.3,0,98.0,4.82,98.0,0.1,9637.265,1258653.0,7.0,7.0,0.765,14.7
0,65.6,217.0,7,2.55,490.4181326,97.0,0,45.0,8,97.0,1.98,97.0,0.1,5649.978486,517461.0,3.2,3.3,0.665,10.6
1,72.0,24.0,0,13.4,1581.511914,96.0,0,59.0,0,95.0,6.22,95.0,0.1,12297.91535,3231294.0,2.9,3.0,0.812,16.4
0,53.6,362.0,490,0.01,263.2111031,49.0,6855,24.7,759,49.0,3.67,49.0,3.9,3221.678128,1764652.0,1.1,9.9,0.521,10.0
0,66.5,188.0,182,0.06,33.95837125,62.0,3825,16.0,229,77.0,2.23,76.0,0.1,747.9817455,2145652.0,11.0,11.1,0.604,10.6
0,61.1,295.0,11,0.71,85.7175381,61.0,0,42.7,14,72.0,4.4,71.0,1.4,956.668952,6627922.0,1.4,1.3,0.461,8.6
1,81.2,66.0,0,10.75,746.3670453,95.0,33,62.1,0,96.0,7.78,96.0,0.1,5553.32623,4617225.0,0.3,0.2,0.91,18.6
0,73.0,157.0,0,1.01,342.4908556,6.0,0,46.6,0,67.0,3.67,67.0,0.1,2393.367265,219953.0,1.6,1.5,0.579,10.7
0,66.8,221.0,68,4.42,0.09987219,42.0,7003,18.7,89,77.0,2.79,79.0,0.1,1.68135,813526.0,1.0,9.7,0.625,11.4
0,74.6,128.0,3,0.53,110.6779711,96.0,195,38.5,4,97.0,4.2,97.0,0.1,1882.27842,2976724.0,7.8,7.6,0.779,12.9
0,73.0,14.0,6,1.02,176.0107106,62.0,0,45.9,7,81.0,5.1,79.0,0.1,3851.437869,85813.0,2.8,2.9,0.708,11.6
1,77.3,15.0,0,14.21,2283.891796,94.0,8,52.5,1,96.0,9.54,99.0,0.1,15772.7334,1458821.0,0.7,0.6,0.789,15.8
1,83.0,81.0,0,11.96,331.457035,98.0,23,59.5,0,98.0,9.74,98.0,0.1,2577.4264,1514844.0,0.7,0.5,0.824,16.3
0,68.4,256.0,15,11.05,162.8088054,97.0,129,57.5,17,98.0,6.83,97.0,0.2,1674.98771,142849449.0,2.3,2.5,0.773,13.7
0,52.6,487.0,32,2.08,10.85148218,8.0,535,19.2,51,77.0,4.37,8.0,13.6,114.587985,12725974.0,6.9,6.8,0.492,11.1
0,72.4,124.0,0,4.45,339.9777364,98.0,0,26.8,0,99.0,4.24,99.0,0.4,3444.5566,496963.0,7.6,7.6,0.621,12.4
1,75.3,144.0,2,10.9,14.3042452,98.0,40,56.6,3,99.0,6.28,99.0,0.1,1126.31852,381256.0,2.2,2.4,0.808,15.0
0,74.6,142.0,3,2.56,41.62053588,99.0,2107,21.9,3,99.0,3.68,99.0,0.1,361.289374,2585.0,15.2,15.1,0.757,13.8
0,65.0,24.0,16,2.08,57.73516711,82.0,394,14.8,20,82.0,3.75,82.0,0.9,631.675789,13676693.0,11.3,11.5,0.495,10.3
0,66.3,218.0,1,7.32,493.3279293,93.0,0,4.9,1,93.0,7.46,93.0,0.8,2576.124957,746314.0,5.6,5.4,0.618,10.7
0,57.1,289.0,4,3.57,40.45367358,86.0,0,23.7,7,85.0,5.46,86.0,5.7,692.69989,1596154.0,7.8,7.7,0.41,9.0
0,67.2,21.0,30,0.32,44.12059646,62.0,9081,51.9,37,69.0,5.61,74.0,0.1,1391.816923,2631669.0,5.4,5.2,0.603,9.8
0,76.1,124.0,34,5.3,1117.196097,98.0,3,6.8,39,97.0,6.4,97.0,0.1,9834.472689,119917.0,1.6,1.6,0.745,12.6
1,81.7,65.0,0,11.12,16255.16198,94.0,0,6.9,0,99.0,6.94,99.0,0.1,119172.7418,556319.0,1.0,0.9,0.892,13.9
0,61.4,223.0,49,0.01,3.304039899,68.0,1142,18.9,88,67.0,5.82,68.0,0.5,43.646498,19148219.0,9.8,9.6,0.345,5.3
0,67.8,146.0,7,0.55,39.33253687,5.0,4353,43.1,9,8.0,4.47,76.0,0.1,763.73858,817195.0,3.1,3.1,0.651,10.6
0,74.9,97.0,1,1.29,14.55610463,81.0,1761,64.9,1,75.0,6.63,81.0,0.1,846.285153,527612.0,4.8,4.8,0.766,13.3
0,73.1,138.0,3,0.48,264.2496129,95.0,632,28.8,4,96.0,3.95,96.0,0.1,4463.675893,2468873.0,9.3,9.1,0.724,12.1
0,66.4,21.0,40,0.01,45.33788677,88.0,122,22.9,52,88.0,2.28,88.0,0.3,1262.893782,51924182.0,12.9,13.1,0.547,9.1
1,88.0,73.0,0,12.04,8272.306757,89.0,68,55.7,0,89.0,1.94,89.0,0.1,51126.74139,8391643.0,1.7,2.0,0.88,15.7
0,73.9,153.0,4,3.1,32.16407994,97.0,0,47.6,5,97.0,8.57,97.0,0.4,212.584798,83516.0,2.2,2.2,0.611,11.7
0,72.7,144.0,4,0.53,210.2417002,95.0,2198,27.0,5,95.0,3.4,96.0,0.1,3915.11546,2369897.0,9.7,9.4,0.725,11.9
0,56.2,344.0,14,1.33,69.35924758,24.0,187,2.4,22,8.0,5.73,81.0,4.8,513.391914,6161796.0,7.7,7.6,0.441,10.1
1,78.0,179.0,4,9.78,180.1095132,98.0,10,51.9,5,99.0,4.36,99.0,0.1,1839.72945,2213197.0,3.8,4.2,0.708,11.7
0,75.4,126.0,10,8.41,1413.73543,9.0,0,58.6,11,94.0,6.66,93.0,0.1,8953.359275,4382389.0,1.0,0.9,0.792,16.3
0,73.8,154.0,54,7.52,1111.191325,96.0,68,52.0,61,99.0,8.27,99.0,0.1,11224.1548,196796269.0,2.9,2.9,0.716,13.8
0,73.2,17.0,1,1.98,70.13207838,77.0,36,59.1,1,77.0,1.5,77.0,0.1,5436.595223,3522837.0,4.8,4.7,0.0,15.2
0,74.1,126.0,20,0.46,43.08717334,91.0,217,51.8,23,92.0,4.2,93.0,0.1,495.254866,3486715.0,6.0,5.9,0.697,12.6
0,59.4,287.0,14,0.01,48.73047089,84.0,564,23.1,20,84.0,5.12,84.0,1.5,579.43485,742948.0,6.8,6.6,0.47,12.0
0,64.0,271.0,2,1.31,56.05686428,98.0,18,4.5,2,98.0,6.18,98.0,0.1,646.561295,2469286.0,2.4,2.5,0.609,10.5
0,76.1,91.0,1,5.79,348.0559517,98.0,0,53.5,1,98.0,5.79,98.0,0.1,4114.136545,2927519.0,1.5,1.6,0.721,12.2
0,67.2,183.0,25,1.54,28.52135777,99.0,85,36.4,30,99.0,5.17,98.0,0.3,396.129969,2556765.0,3.3,3.3,0.607,11.3
0,71.7,133.0,4,0.49,227.296617,93.0,32,54.0,4,94.0,9.65,91.0,0.1,1657.889256,51313.0,4.0,4.0,0.7,12.6
0,74.1,131.0,1,9.85,820.8109098,93.0,1,56.4,1,97.0,9.9,95.0,0.1,5821.35397,73287.0,2.3,2.3,0.754,13.6
0,72.0,191.0,2,2.36,469.3904193,89.0,0,52.8,2,89.0,6.91,89.0,0.3,3474.392445,6164626.0,1.7,1.6,0.662,12.9
0,68.8,184.0,18,0.01,16.71406295,99.0,0,42.2,21,99.0,6.49,99.0,0.1,174.468298,297745.0,3.0,3.1,0.673,12.0
0,71.7,23.0,0,14.66,1109.854619,98.0,16,61.1,1,98.0,6.7,98.0,0.1,7978.825443,9465997.0,2.0,2.0,0.796,15.7
0,73.0,14.0,118,0.01,62.34988484,96.0,5625,15.8,150,96.0,3.16,96.0,0.1,835.789341,153911916.0,18.7,19.2,0.545,9.4
1,80.0,56.0,0,10.55,2159.756205,96.0,1,58.7,0,99.0,7.44,99.0,0.1,28951.15556,113562.0,0.9,1.0,0.85,13.8
1,77.7,11.0,0,13.33,2813.985285,94.0,7,54.1,1,93.0,9.98,93.0,0.1,18784.9485,15333.0,0.7,0.6,0.79,15.4
0,73.5,161.0,1,3.59,16.97511622,99.0,0,46.3,1,99.0,4.7,99.0,1.9,482.24762,2744673.0,1.9,1.7,0.706,12.4
0,69.9,22.0,5,6.29,24.44473709,95.0,321,52.3,5,95.0,4.36,95.0,0.1,1286.56511,17289224.0,2.4,2.5,0.789,15.0
0,54.8,491.0,2,6.45,76.31867911,93.0,6,33.2,3,96.0,4.93,96.0,14.4,5374.554867,1884238.0,9.6,9.4,0.61,11.9
0,65.2,211.0,52,0.28,11.05247903,91.0,329,19.1,69,9.0,2.5,9.0,0.6,741.777116,49869.0,13.1,13.4,0.504,8.5
0,77.0,144.0,32,0.17,285.119726,77.0,15,56.5,39,8.0,3.32,79.0,0.1,5854.614497,3172753.0,5.3,5.1,0.649,10.4
0,54.3,288.0,57,0.53,67.70920683,9.0,128,18.5,98,79.0,6.56,78.0,1.8,521.6425796,1322764.0,9.7,9.5,0.35,6.1
1,82.0,77.0,0,11.3,8053.557638,83.0,49,54.7,0,83.0,11.19,83.0,0.1,47654.18721,8343323.0,1.7,1.9,0.87,15.3
0,68.4,214.0,54,4.52,31.27232188,67.0,58848,24.8,68,77.0,4.71,67.0,0.1,2842.938353,112249.0,1.0,9.7,0.676,11.7
0,73.0,189.0,0,17.87,1904.12469,95.0,1,56.3,0,95.0,5.16,95.0,0.1,16586.452,13468.0,2.0,2.1,0.829,16.1
0,71.4,176.0,95,7.0,140.9824766,92.0,1,45.3,109,99.0,7.13,99.0,0.1,2819.649531,1815121.0,3.3,3.3,0.692,14.6
0,71.4,138.0,0,0.01,427.9885222,64.0,0,5.8,0,65.0,3.7,64.0,0.1,3158.58688,247485.0,1.5,1.4,0.592,10.8
1,87.0,59.0,0,6.91,3601.287457,82.0,3,68.0,0,96.0,9.6,96.0,0.1,22821.847,416268.0,0.8,0.7,0.826,14.8
1,83.0,78.0,0,10.08,664.4738975,98.0,109,62.6,1,99.0,1.54,99.0,0.1,4474.5717,11128246.0,0.9,0.9,0.886,16.2
0,79.0,13.0,3,13.89,3451.185079,28.0,0,55.2,4,98.0,9.89,97.0,0.1,22527.31775,61357431.0,0.7,0.6,0.849,15.6
0,69.6,162.0,10,0.01,7.829008596,97.0,0,39.9,11,94.0,6.88,97.0,0.2,114.45919,8362745.0,3.6,3.7,0.622,11.3
0,71.4,162.0,0,3.62,310.6117683,54.0,0,68.9,0,26.0,4.45,55.0,0.1,2351.33814,178781.0,0.2,0.2,0.665,12.4
0,76.0,121.0,6,3.82,79.11626341,83.0,0,53.5,7,84.0,9.16,83.0,0.1,6432.216537,1593112.0,1.2,1.1,0.737,14.0
0,67.8,154.0,7,0.55,42.41491183,51.0,1978,43.6,8,79.0,6.56,77.0,0.1,883.6439965,82341.0,3.0,3.0,0.659,10.8
0,56.1,288.0,45,4.5,107.7988339,93.0,395,15.6,80,92.0,6.77,93.0,1.5,569.7612784,14689726.0,9.5,9.1,0.345,5.4
0,66.6,258.0,8,7.6,708.3285785,99.0,20,47.9,9,99.0,3.65,99.0,0.1,8513.564645,15674.0,2.4,2.5,0.758,14.6
0,63.7,183.0,364,0.01,28.98323119,65.0,4248,18.4,461,65.0,2.56,65.0,0.1,649.848233,15783.0,21.4,21.8,0.474,5.6
0,67.5,278.0,16,12.04,161.7301654,98.0,27,56.6,18,98.0,6.22,98.0,0.3,11635.2637,14274235.0,2.3,2.5,0.769,13.9
0,68.0,184.0,957,3.07,86.52153895,79.0,79563,18.1,1200,84.0,4.69,85.0,0.2,1573.11889,1293859294.0,26.8,27.4,0.607,11.6
0,74.9,129.0,9,5.14,885.9858185,95.0,0,53.6,11,94.0,5.18,95.0,0.1,6387.785281,3158966.0,1.1,1.1,0.725,13.4
0,73.5,132.0,1,4.23,224.3212014,94.0,2,51.2,1,96.0,4.56,94.0,0.1,3218.381655,2877311.0,2.0,2.1,0.72,12.3
0,67.6,256.0,6,5.92,21.22386354,77.0,411,55.7,6,99.0,6.93,97.0,0.9,148.522488,4781295.0,2.8,2.9,0.691,14.3
0,64.6,255.0,2,8.86,154.8758879,79.0,122,35.2,3,77.0,3.98,79.0,3.7,9679.742995,1817271.0,6.2,6.1,0.678,12.5
0,73.9,157.0,2,3.58,366.4841804,98.0,0,52.4,3,99.0,8.43,98.0,0.1,1847.19849,5945747.0,1.8,1.7,0.63,11.5
0,71.8,188.0,0,8.24,601.7608115,98.0,0,27.1,0,98.0,4.62,98.0,0.1,7578.85153,81131.0,6.3,6.7,0.0,12.3
0,68.3,214.0,0,2.02,64.39203443,99.0,0,55.1,0,97.0,3.61,96.0,0.1,3658.63832,821817.0,4.1,3.8,0.699,13.9
0,59.8,269.0,2,0.27,7.212110766,77.0,0,18.8,2,73.0,3.96,76.0,0.1,616.4197236,597228.0,7.5,7.5,0.0,9.5
0,62.3,294.0,2,8.85,145.318282,67.0,1,33.5,3,68.0,3.41,67.0,7.0,8754.113376,16421.0,6.5,6.4,0.66,12.5
0,74.6,121.0,0,6.17,709.1311228,93.0,0,57.8,0,95.0,6.13,95.0,0.1,7325.73474,616969.0,2.1,2.1,0.774,14.2
0,70.0,226.0,0,14.09,434.7985025,98.0,0,58.7,1,98.0,6.9,96.0,0.1,5176.172649,956765.0,2.1,2.2,0.771,15.4
0,74.4,121.0,1,3.89,274.1526986,95.0,0,52.6,1,96.0,4.48,95.0,0.1,3684.8481,2881922.0,2.0,2.1,0.732,12.7
0,72.9,112.0,4,1.21,264.7842196,94.0,47,48.1,5,97.0,5.4,97.0,0.1,2213.91488,9699197.0,6.6,6.5,0.646,12.8
1,72.2,157.0,1,10.96,384.1473028,94.0,0,59.1,1,94.0,7.9,95.0,0.1,3381.57837,771686.0,2.3,2.3,0.738,13.3
0,68.9,219.0,4,2.88,332.1056586,75.0,2,46.2,4,94.0,8.2,92.0,0.4,2338.772244,595962.0,2.1,2.0,0.615,11.6
0,48.9,418.0,26,3.78,54.6659175,89.0,1865,22.2,38,88.0,11.98,89.0,1.3,445.525,6611692.0,8.1,8.0,0.392,8.9
0,65.0,242.0,23,0.33,96.03725103,84.0,0,19.5,40,84.0,5.35,84.0,0.7,773.8698713,11251266.0,11.4,11.3,0.415,6.4
0,74.8,99.0,1,1.32,140.3771361,81.0,112,65.4,1,75.0,6.39,81.0,0.1,8161.4614,563279.0,4.8,4.9,0.763,13.3
0,64.3,235.0,30,0.87,59.97914461,7.0,2,19.0,42,71.0,3.46,7.0,0.4,443.9611,22346573.0,7.4,7.3,0.506,10.2
0,64.4,178.0,367,0.03,3.912744517,75.0,2801,2.1,459,75.0,3.35,75.0,0.1,95.4327931,16332974.0,2.8,21.3,0.505,6.7
0,67.9,218.0,58,4.85,198.2563794,77.0,6368,22.6,74,78.0,4.37,79.0,0.1,2129.499242,93726624.0,1.0,9.7,0.662,11.4
0,68.0,247.0,1,12.98,24.24947846,7.0,21,54.4,1,99.0,6.13,99.0,0.1,1276.28834,997961.0,2.7,2.8,0.675,13.1
1,82.5,57.0,2,7.56,4831.644796,95.0,0,63.1,2,95.0,9.25,95.0,0.1,35396.66517,678914.0,0.6,0.6,0.877,16.3
1,74.4,156.0,0,0.01,1542.635979,92.0,36,6.7,0,92.0,5.88,92.0,0.1,15725.1374,1993782.0,2.2,2.2,0.822,16.0
0,81.8,67.0,2,8.2,9733.228019,55.0,83,65.8,2,91.0,1.67,91.0,0.1,52413.72116,35155451.0,0.5,0.5,0.909,15.9
0,69.0,155.0,26,0.46,71.11645,84.0,2724,45.7,30,93.0,4.44,96.0,0.1,1336.775376,29181832.0,6.7,6.5,0.53,8.5
0,57.5,279.0,43,4.55,90.46018236,91.0,2511,16.6,74,9.0,7.17,91.0,1.0,575.4464527,1565217.0,9.0,8.6,0.365,6.3
1,79.9,72.0,2,9.3,3519.258515,95.0,10982,57.0,3,97.0,8.17,96.0,0.1,27387.2258,5731323.0,0.5,0.5,0.841,15.4
0,54.0,429.0,82,1.54,46.58195631,76.0,9396,18.1,120,69.0,5.91,83.0,15.9,336.3318145,231275.0,3.9,3.8,0.332,7.0
0,63.0,275.0,41,1.78,161.0106435,93.0,82,24.2,61,92.0,4.85,93.0,2.2,1224.41554,2329864.0,7.5,7.4,0.53,9.8
0,84.0,76.0,0,8.2,2528.992935,98.0,3,64.9,0,99.0,9.24,99.0,0.1,22242.68193,114511.0,0.8,0.7,0.858,16.8
0,72.8,135.0,9,1.25,91.70356833,8.0,538,45.3,11,86.0,4.94,84.0,0.1,1263.13455,178791.0,6.6,6.5,0.596,10.2
1,71.1,174.0,4,8.78,375.1740323,98.0,9,52.9,4,97.0,5.3,97.0,0.1,2774.95586,21574326.0,3.5,4.0,0.722,12.5
0,72.7,163.0,75,6.97,23.76370075,98.0,6,47.8,85,99.0,8.27,99.0,0.1,477.182746,186917361.0,3.2,3.1,0.694,13.8
0,59.5,251.0,25,0.01,87.4080423,77.0,637,24.6,39,73.0,4.59,77.0,1.2,915.2674586,14451.0,7.2,7.1,0.466,10.3
0,73.6,154.0,6,5.92,1088.244952,89.0,0,57.9,7,9.0,4.38,91.0,0.3,6268.692122,145844.0,3.3,3.2,0.712,13.2
0,69.3,214.0,7,5.16,182.6162515,82.0,0,47.2,8,66.0,4.28,79.0,2.1,2421.9662,912998.0,3.6,3.5,0.666,12.5
0,76.6,88.0,0,5.37,437.0621,99.0,28,55.1,1,99.0,5.71,99.0,0.1,4437.17868,295195.0,1.4,1.5,0.738,13.3
0,52.8,4.0,58,5.03,73.03276195,79.0,605,23.3,93,79.0,4.75,8.0,7.4,952.1872484,1742795.0,6.9,7.0,0.456,8.3
0,63.0,26.0,8,0.01,80.92679802,84.0,14,3.1,12,84.0,3.77,84.0,0.9,1326.66882,46392.0,8.0,7.7,0.509,8.5
0,68.7,184.0,0,0.01,247.9492284,99.0,0,48.1,0,99.0,5.48,99.0,0.1,1858.689868,551531.0,1.2,1.2,0.505,9.4
0,74.4,148.0,8,3.65,16.37920405,88.0,0,46.5,9,9.0,6.22,88.0,0.3,278.557892,1359647.0,1.5,1.3,0.682,12.7
0,89.0,88.0,3,11.9,7002.785925,47.0,604,59.1,3,98.0,1.57,98.0,0.1,45413.6571,6437499.0,0.6,0.6,0.877,16.1
0,69.3,176.0,0,1.24,171.1373611,66.0,101,42.6,0,67.0,3.52,7.0,0.1,1353.934819,193956.0,1.7,1.6,0.0,10.2
0,62.0,285.0,10,0.88,23.40731286,66.0,0,45.7,13,69.0,4.94,72.0,1.0,177.867119,7269348.0,1.3,1.3,0.494,9.9
0,73.8,132.0,1,9.3,772.8700353,99.0,201,55.1,1,93.0,1.2,94.0,0.1,5458.121718,7381579.0,2.4,2.4,0.743,13.5
1,78.7,94.0,0,12.57,333.3569124,97.0,0,55.7,0,96.0,9.62,97.0,0.1,2278.5845,1542964.0,0.7,0.5,0.797,15.4
0,60.0,339.0,73,0.01,92.88697859,78.0,2027,17.2,109,82.0,7.58,78.0,4.6,647.74741,3636796.0,5.8,5.8,0.477,10.0
0,74.9,13.0,3,1.29,594.6453102,98.0,16,59.3,3,98.0,7.26,98.0,0.1,4199.47253,1114558.0,6.4,6.3,0.72,14.7
0,76.8,92.0,0,4.61,693.8226461,92.0,22,54.2,0,87.0,9.94,92.0,0.1,4716.673325,36482.0,2.5,2.5,0.728,13.9
0,62.8,274.0,2,2.79,56.431387,93.0,925,38.5,3,94.0,4.92,94.0,0.1,474.2133361,2397436.0,2.6,2.6,0.582,8.9
0,73.2,163.0,3,3.36,292.753101,98.0,0,49.4,3,99.0,6.82,98.0,0.2,1464.497754,5666581.0,1.9,1.8,0.613,11.3
0,65.5,237.0,2,0.01,715.2816939,7.0,33,35.8,3,68.0,3.44,7.0,2.8,9692.163874,1875713.0,6.1,6.0,0.687,12.6
0,58.2,252.0,50,0.12,5.883760536,7.0,372,17.3,95,75.0,6.36,7.0,0.9,348.151511,16425578.0,1.7,1.6,0.312,4.5
0,74.5,147.0,3,3.39,321.6132593,98.0,0,5.9,3,99.0,6.39,98.0,0.1,1682.957924,58782.0,1.8,1.8,0.62,11.5
